date,narrative
2008-09-11 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED BEING STOPPED BY A STUDENT ABOUT AN INDIVIDUAL URINATING IN A BUSH OUTSIDE THE BUILDING.   UNIT DISPATCHED.  INDIVIDUAL RAN AWAY BEFORE OFFICER COULD LOCATE THE SUBJECT.  NO REPORT FILED. "
2008-09-12 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED VANDALISM TO HIS BICYCLE WHILE PARKED BETWEEN FOULKE AND HENRY HALL.  UNIT DISPATCHED.  NO SUSPECTS DEVELOPED.  REPORT FILED, CASE REFERRED. "
2008-09-14 00:00:00,"RP, A DPS EMPLOYEE, REPORTED OBSERVING A BROKEN WINDOW.  UNIT DISPATCHED.  REPORT FILED; CASE REFERRED. "
2008-09-14 00:00:00,"RP, AN OIT STAFF MEMBER, REPORTED DAMAGE TO THE JANITOR'S CLOSET DOOR.  UNIT DISPATCHED.  WORK ORDER SUBMITTED.  REPORT FILED; CASE REFERRED. "
2008-09-15 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS BICYCLE.  UNIT DISPATCHED.  THE BIKE WAS LOCKED TO ITSELF AT ENTRY 7 OF SPELMAN HALL.  NO SUSPECTS WERE DEVELOPED.  REPORT FILED. "
2008-09-17 00:00:00,"RP, A DPS STAFF MEMBER, OBSERVED NOISES COMING FROM 63 HOLDER HALL WHILE PATROLLING THE AREA. OFFICER OBSERVED DRINKING GAME VIOLATIONS, AND SERVING TO MINORS.  RRR VIOLATIONS WERE ISSUED. REPORT FILED; CASE REFERRED. "
2008-09-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS LOCKED BICYCLE.  THE BIKE WAS TAKEN FROM THE BIKE RACK AT THE DINKY, JUST SOUTH OF SPELMAN HALL.  UNIT DISPATCHED.  NO SUSPECT DEVELOPED.  REPORT FILED. "
2008-09-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF HIS REGISTERED, UNLOCKED BICYCLE, A SILVER 3700 TREK, LEFT IN THE BIKE RACK NEAR THE SIXTH ENTRY OF MC COSH HALL.  AREA SEARCH WAS UNSUCCESSFUL.  REPORT FILED. "
2008-09-17 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A PROFESSORS OFFICE DOOR WAS BROKEN.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE DOOR HAD BEEN DAMAGED AND OPENED.  NOTHING WAS TAKEN. REPORT FILED; INVESTIGATION REVEALED. "
2008-09-18 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED A STUDENT AGE INDIVIDUAL, WHO APPEARED INTOXICATED ENTERED HIS UNLOCKED ROOM. THE RP YELLED OUT LOUD AND THE INDIVIDUAL THEN LEFT THE ROOM.  UNITS DISPATCHED.  AREA CHECKED WITH NEGATIVE RESULTS.  REPORT FILED; CASE REFERRED. "
2008-09-18 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED A STUDENT BEING VERBALLY ABUSIVE TO A PBPD PATROLMAN.  UNITS DISPATCHED.  RRR VIOLATIONS WERE ISSUED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-09-18 00:00:00,"RP, A PBPD STAFF MEMBER, REPORTED A LAMPPOST FIRE IN THE SOUTH COURTYARD.  PBPD AND PFD EN ROUTE.  UNITS DISPATCHED.  INVESTIGATION REVEALED POSTERS ON THE LAMPPOST HAD BEEN BURNT, BUT THE FIRE WAS OUT.  NO DAMAGE TO THE LAMPPOST WAS OBSERVED.  NO SUSPECTS OR WITNESSES WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. Date/Time: I2008-031477 ELM DRIVE Street, PRINCETON, NJ 08544 DISORDERLY CONDUCT "
2008-09-18 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE POSSIBLE THEFT OF HIS BICYCLE FROM HAMILTON HALL.  UNIT DISPATCHED.  RP INTERVIEWED.  NO SUSPECT DEVELOPED.  REPORT FILED. "
2008-09-18 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS TREK BICYCLE (UNKNOWN MODEL).  UNIT DISPATCHED.  THE UNREGISTERED BICYCLE WAS LOCKED TO THE 2ND ENTRY BIKE RACK.  BICYCLE WAS TAKEN BETWEEN 1300 HOURS ON 9/17/08 AND 1250 HOURS ON 9/18/08.  NO SUSPECTS DEVELOPED, REPORT FILED. "
2008-09-20 00:00:00,"RP, A NON-AFFILIATED INDIVIDUAL, REPORTED THE THEFT OF HIS BICYCLE.  UNIT DISPATCHED.  THE RP, CHOSE NOT TO FILE A REPORT.  NO REPORT FILED. "
2008-09-20 00:00:00,"RP, A DPS STAFF MEMBER RECEIVED A FIRE ALARM AT SCULLY HALL, SECOND ENTRY.  UNITS DISPATCHED.  DPS OFFICERS REPORTED THE SMELL OF SMOKE AND OBSERVED FLYERS IN THE FOYER HAD BEEN ON FIRE BUT WERE OUT UPON ARRIVAL.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-09-21 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF HIS UNLOCKED BICYCLE TAKEN FROM THE COURTYARD IN BROWN HALL.  UNIT DISPATCHED.  THE BIKE WAS STOLEN BETWEEN 9/20/08 AND 9/21/08.  REPORT FILED. "
2008-09-22 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF HIS BICYCLE FROM THE BLOOMBERG ARCHWAY.  UNIT DISPATCHED.  THE STUDENT LAST SAW THE BICYCLE PRIOR TO THE SUMMER.  REPORT FILED. "
2008-09-23 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF CASH FROM AN APARTMENT IN BUTLER TRACK.  UNIT DISPATCHED.  INVESTIGATION REVEALED SUSPECT(S) ENTERED APARTMENT AND TOOK MONEY FROM A WALLET.  A CAMPUS ALERT WAS SENT OUT TO THE COMMUNITY.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-09-25 00:00:00,"RP, A PRINCETON UNIVERSITY FACULTY MEMBER, REPORTED THREE RED SEAT CUSHIONS TAKEN FROM THE LOBBY OF FORBES.  UNIT DISPATCHED.  NO SUSPECT DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-09-26 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED UNKNOWN PERSON(S) PUSHED HER LOCKED  MTV # 10 DOWN THE NORTH FRONT STEPS OF FRIST CAMPUS CENTER CAUSING DAMAGE.  UNIT DISPATCHED.  OFFICERS WERE ABLE TO REMOVE THE MTV OFF THE STEPS AND SECURE IT.  MINOR DAMAGE TO CART.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-09-26 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED TOILET PAPER FOUND OUTSIDE ROOM AND A MESSAGE WRITTEN ON BLACKBOARD.  UNIT DISPATCHED.  NO SUSPECTS DEVELOPED.  REPORT FILED. "
2008-09-27 00:00:00,"RP, A DPS EMPLOYEE ON RHP, REPORTED LOUD NOISE COMING FROM A ROOM.  UNIT DISPATCHED.  AN INVESTIGATION REVEALED THAT INDIVIDUALS UNDER THE AGE OF 21 WERE BEING SERVED ALCOHOL.  RRR VIOLATIONS WERE ISSUED.  REPORT FILED; CASE REFERRED. "
2008-09-27 00:00:00,"RP, A PTPD STAFF MEMBER, REPORTED A RESIDENT CALLED REPORTING AN INDIVIDUAL RUNNING UP AND DOWN THE HALL SCREAMING.  THE VICTIM ALSO CALLED DPS.  UNITS DISPATCHED.  THE INCIDENT WAS DETERMINED TO BE A DOMESTIC VIOLENCE CASE.  PTPD WAS REQUESTED TO RESPOND TO INVESTIGATE.  REPORT FILED; CASE REFERRED. "
2008-09-27 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED BEING A VICTIM OF HARASSMENT BY AN EX-BOYFRIEND.  UNIT DISPATCHED.  REPORT FILED; CASE REFERRED. "
2008-09-29 00:00:00,"RP, A PRINCETON UNIVERSITY FACULTY MEMBER, REPORTED THE THEFT OF THREE CHAIRS FROM THE MAIN LOBBY.  UNIT DISPATCHED.  INVESTIGATION REVEALED ONE CHAIR RETURNED.  NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. Date/Time: "
2008-09-29 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF A BICYCLE.  UNIT DISPATCHED. NO SUSPECTS OR WITNESSES WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-09-29 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF AN UNLOCKED BICYCLE.  UNIT DISPATCHED.  INVESTIGATION REVEALED NO SUSPECTS OR WITNESSES.  REPORT FILED. "
2008-09-29 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED AN UNKNOWN PERSON(S) RIPPED THE PROX CARD READER OFF THE WALL.  UNIT DISPATCHED.  ALARM SHOP REPAIRED THE READER AND PLACED IT BACK TOGETHER ON THE WALL.  NO SUSPECT WAS DEVELOPED.  REPORT FILED; CASE REFERRED. "
2008-09-29 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED DAMAGE TO HER GOLF CART#17, WHILE IT WAS PARKED OUTSIDE THE DORM.  UNIT DISPATCHED.  OFFICER REPORTED THE DAMAGE APPEARS MINOR.  CART LEFT UNATTENDED ON 09/27/08 BETWEEN 2330 HRS & 0800 HRS 09/28/08.  NO SUSPECT WAS DEVELOPED.  REPORT FILED CASE REFERRED. "
2008-09-29 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THEFT OF GARBAGE CAN WHEELS.  UNITS DISPATCHED.  NO WITNESSES OR SUSPECTS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-09-30 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE POSSIBLE THEFT OF A BICYCLE FROM THE BOATHOUSE BETWEEN 16:30 AND 18:30 HOURS.  UNIT DISPATCHED.  NO SUSPECT DEVELOPED.  REPORT FILED. "
2008-09-30 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HER REGISTERED LOCKED BICYCLE.  UNIT DISPATCHED.  THE RP, STATED THE BIKE WAS LAST SEEN THREE WEEKS AGO.  REPORT FILED; CASE REFERRED. Case No.: Location: Classification: "
2008-09-30 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED HARASSING PHONE CALLS AT A RESIDENCE OFF CAMPUS.  UNIT DISPATCHED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-01 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF A BLACKBERRY CELL PHONE TAKEN FROM THE FRIST CAMPUS CENTER.  UNIT DISPATCHED.  INVESTIGATION REVEALED NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED;INVESTIGATION TO CONTINUE. "
2008-10-01 00:00:00,"RP, A SUPERINTENDENT, REPORTED HIS CREW MEMBER OBSERVED AN ALUMINUM BOAT HAD BEEN TAKEN FROM IN FRONT OF A SHED AT MILLSTONE APTS.  UNIT DISPATCHED. PLAINSBORO PD NOTIFIED.  NO SUSPECTS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-01 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THE APPARENT THEFT OF APPROXIMATELY 40 BRICKS FROM THE WEST WINDSOR FIELD STORAGE AREA.  THE BRICKS WERE NOTICED MISSING ON 09/29 AT 0700.  NO SUSPECT WAS REVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-02 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED THE ODOR OF BURNT MARIJUANA COMING FROM A DORMITORY ROOM.  UNIT DISPATCED.  INVESTIGATION REVEALED THAT A STUDENT SMOKED MARIJUANA IN A DORM ROOM.  RRR VIOLATION ISSUED.  REPORT FILED; CASE REFERRED. "
2008-10-03 00:00:00,"RP, A DPS STAFF MEMBER, OBSERVED SEVERAL INDIVIDUALS ACTING SUSPICIOUSLY BEHIND E-QUAD.  UNITS DISPATCHED.  DPS OFFICERS DETERMINED THAT THREE NON-AFFILIATED INDIVIDUALS WERE SMOKING MARIJUANA.  THEY WERE TAKEN INTO CUSTODY AND LATER RELEASED ON THEIR OWN RECOGNIZANCE.  REPORT FILED; CASE REFERRED. "
2008-10-03 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A TRUCK WINDOW BROKEN.  UNIT DISPATCHED.  REPORT FILED; CASE REFERRED. "
2008-10-03 00:00:00,"RP, A GROUNDS STAFF MEMBER, REPORTED A WINDOW HAD BEEN BROKEN BY A FIRE EXTINGUISHER.  UNIT DISPATCHED.  INVESTIGATION REVEALED A FIRE EXTINGUISHER HAD BEEN THROWN THROUGH THE WINDOW OF ROOM E122.  BUILDING SERVICES, THE CARPENTER SHOP, AND SPECIAL FACILITIES WERE NOTIFIED.  REPORT FILED; CASE REFERRED. "
2008-10-03 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED LOUD MUSIC IN A NEARBY ROOM.  UNITS DISPATCHED.  OFFICERS REPORTED DRUG VIOLATIONS IN THE ROOM.  OFFICERS ISSUED RRR CITATIONS.  REPORT FILED; CASE REFERRED. "
2008-10-04 00:00:00,"RP, A DPS EMPLOYEE ON RHP, REPORTED OBSERVING AN ALCOHOL VIOLATION FOR SERVING TO MINORS IN FISHER HALL.  UNIT DISPATCHED.  RRR VIOLATIONS ISSUED.  REPORT FILED; CASE REFERRED. "
2008-10-04 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THAT HER BIKE WAS STOLEN.  UNIT DISPATCHED.  THE RP REPORTED HER BIKE WAS STOLEN BETWEEN 10/3 AND 10/4.  REPORT FILED. "
2008-10-04 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED A PANE OF GLASS SHATTERED IN THE DOOR OF THE 9TH ENTRY.  NO SUSPECTS OR WITNESSES DEVELOPED.  CARPENTER SHOP NOTIFIED TO REPAIR THE WINDOW PANE.  REPORT FILED; CASE REFERRED. "
2008-10-05 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF HIS BICYCLE.  UNIT DISPATCHED.  THE BICYCLE WAS TAKEN BETWEEN 1300-1545 HOURS ON 10/5.  UNIT DISPATCHED.  REPORT FILED. "
2008-10-06 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED A STUDENT OBSERVED DAMAGE TO A BICYCLE BY ENTRY ONE. UNIT DISPATCHED.  THIS OCCURRED BETWEEN 10/4 AND 10/5.  NO SUSPECTS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. I2008-034430 CARL C. ICAHN LABORATORY, PRINCETON, NJ 08544 BIAS CRIME "
2008-10-06 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HER REGISTERED BICYCLE BY MAGIE APARTMENTS.  UNIT DISPATCHED.  THE BICYCLE WAS LOCKED TO THE BIKE RACK IN FRONT OF MAGIE APTS.  NO SUSPECT WAS DEVELOPED.  REPORT FILED; CASE REFERRED. "
2008-10-06 00:00:00,"RP, A BUILDING SERVICES SUPERVISOR, REPORTED GRAFITTI ON THE SECOND FLOOR, THIRD ENTRY, AT WALKER HALL.  UNIT DISPATCHED.  NO SUSPECT WAS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-06 00:00:00,"RP, A BUILDING SERVICES SUPERVISOR, REPORTED AN INDIVIDUAL SET FIRE TO BULLETIN BOARDS INSIDE THE LOBBY OF ENTRIES 2 & 4 AT SCULLY HALL.  UNIT DISPATCHED.  NO SUSPECT WAS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-06 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS LOCKED BICYCLE FROM "
2008-10-06 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED PERSONAL ITEMS TAKEN FROM HER UNLOCKED ROOM.  UNIT DISPATCHED.  NO SUSPECTS WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-06 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A SWATSTIKA WAS ETCHED INTO A WALL IN A RESTROOM.  UNIT DISPATCHED.   NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-07 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS UNREGISTERED BICYCLE THAT WAS LOCKED TO A FIXED POST.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE BICYCLE WAS TAKEN BETWEEN 10/04/08 AND 10/06/08.  NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED; CASE REFERRED. "
2008-10-08 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED DAMAGE TO A DOOR ON THE FIRST FLOOR AT THE END OF THE HALLWAY.  UNIT DISPATCHED.  INVESTIGATION REVEALED DAMAGE TO DOOR #106 SW EXTERIOR DOOR HAS BEEN DAMAGED TWICE.  NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED; CASE REFERRED. "
2008-10-08 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED PERSON(S) UNKNOWN ENTERED HIS UNLOCKED ROOM BETWEEN 4:30PM AND 7:30PM AND REMOVED FOUR COMPUTERS, AN X-BOX 360 GAME SYSTEM, AN IPOD AND SOME PERSONAL ITEMS.  UNIT DISPATCHED.  NO SUSPECTS WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-10 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED DAMAGE TO AN UNLOCKED GOLF CART OUTSIDE OF DOD HALL WHICH OCCURRED THE NIGHT OF 10/09/08.  UNIT DISPATCHED.  NO SUSPECTS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-10 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED A STUDENT, OVER 21, WAS SERVING ALCOHOL TO UNDERAGE STUDENTS.  UNITS DISPATCHED.  ALCOHOL WAS CONFISCATED.  THREE RESIDENTS WERE ISSUED RIGHTS RULES AND RESPONSIBILITY COMPLAINTS.  REPORT FILED; CASE REFERRED. "
2008-10-11 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A POWDER FROM A FIRE EXTINGUISHER WAS DUMPED ON SEVERAL CARS OUTSIDE GREEN HALL, IN LOT 10.  UNIT DISPATCHED.  NO SUSPECT WAS DEVELOPED.  REPORT FILED. "
2008-10-11 00:00:00,"RP, A DPS STAFF MEMBER ON RESIDENTIAL HALL PATROL, REPORTED THE SMELL OF MARIJUANA IN THE AREA.  UNIT DISPATCHED.  INVESTIGATION REVEALED MARIJUANA USE IN A ROOM.  RRR VIOLATIONS WERE ISSUED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-11 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED A LOUD PARTY IN A ROOM.  UNITS DISPATCHED.  OFFICERS REPORTED ALCOHOL VIOLATIONS IN THE ROOM.  OFFICERS REQUESTED THAT ALL NON-RESIDENTS LEAVE THE ROOM AND ALL PARTIES COMPLIED.  ALL ALCOHOL WAS DUMPED.  RRR CITATIONS WERE ISSUED.  REPORT FILED; CASE REFERRED. "
2008-10-11 00:00:00,"RP, A DPS STAFF MEMBER ON RHP, REPORTED UNDERAGE STUDENTS WERE IN POSSESSION OF ALCOHOL AND SERVING ALCOHOL TO UNDERAGE STUDENTS.  UNITS DISPATCHED.  ALCOHOL WAS CONFISCATED.  THE STUDENTS WERE ISSUED RIGHTS RULES AND RESPONSIBILITY COMPLAINTS.  REPORT FILED; CASE REFERRED. "
2008-10-11 00:00:00,"RP, A DPS STAFF MEMBER ON RHP, REPORTED UNDERAGE STUDENTS WERE IN POSSESSION OF ALCOHOL AND SERVING ALCOHOL TO UNDERAGE STUDENTS.  UNIT DISPATCHED.  ALCOHOL WAS CONFISCATED.  THE STUDENTS WERE ISSUED RIGHTS RULES AND RESPONSIBILITY COMPLAINTS.  REPORT FILED; CASE REFERRED. "
2008-10-12 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF A BROWNISH RED LEATHER SOFA LEFT OUTSIDE THE 14TH ENTRY OF LITTLE HALL BETWEEN 18:30 AND 19:45 HOURS.  UNIT DISPATCHED.  NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-13 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF HIS BICYCLE.  UNIT DISPATCHED.  RP DISCLOSED THE LAST TIME HE SAW THE BIKE WAS FRIDAY.  NO SUSPECTS DEVELOPED.  REPORT FILED. "
2008-10-13 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HER TRAINING SHOES FROM THE LOCKER ROOM OF CALDWELL FIELD HOUSE.  UNIT DISPATCHED.  NO SUSPECT DEVELOPED.  REPORT FILED; CASE REFERRED. "
2008-10-13 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED RECEIVING SEVERAL HARASSING PHONE CALLS FROM AN UNKNOWN INDIVIDUAL BETWEEN 10/4/08 AND 10/13/08.  UNIT DISPATCHED.  NO SUSPECTS OR WITNESSES WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-15 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF AN UNLOCKED, UNREGISTERED BICYCLE, BETWEEN 10/13 AND 10/15 FROM THE BICYCLE RACK AT DILLON GYM.  UNIT DISPATCHED.  NO SUSPECT WAS DEVELOPED.  REPORT FILED. "
2008-10-17 00:00:00,"RP, A DPS STAFF MEMBER, OBSERVED TWO INDIVIDUALS ENTERING THE PARKING GARAGE ADJACENT TO PROSPECT AVENUE, (LOT NUMBER THREE) AND SUBSEQUENTLY HEARD GLASS BREAKING.  DPS LOCATED TWO INDIVIDUALS WHO ADMITTED BREAKING BOTTLES IN THE GARAGE.  SPECIAL COMPLAINTS ISSUED  REPORT FILED; CASE REFERRED. "
2008-10-18 00:00:00,"RP, A DPS STAFF MEMBER, RECEIVED AN ACTIVATED PULL STATION ALARM FROM THE DINING ROOM AREA.  UNITS DISPATCHED.  THERE WAS A GENERAL ALARM UPON ARRIVAL.  APPROXIMATELY  FIFTY INDIVIDUALS EVACUATED.  THERE WAS NO SMOKE OR FIRE OBSERVED.  THE ALARM WAS RESET AND RESTORED.  REPORT FILED; CASE REFERRED. "
2008-10-18 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED LOUD MUSIC COMING FROM FOULKE HALL.  UNITS DISPATCHED.  INVESTIGATION REVEALED A PARTY IN THE BASEMENT.  ALCOHOL VIOLATIONS WERE OBSERVED.  RRR COMPLAINTS ISSUED.  REPORT FILED; CASE REFERRED. "
2008-10-18 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A PERSON LAYING ON THE FLOOR IN THE LADIES ROOM AND THE DOOR WOULD NOT OPEN THE DOOR ALL THE WAY.  UNITS DISPATCHED.  TWO NON-AFFILIATED JUVENILES WERE FOUND INSIDE THE RESTROOM.  DPS TOOK BOTH JUVENILES INTO CUSTODY FOR JUVENILE DELINQUENCY.  PARENTS NOTIFIED AND RESPONDED TO 200 ELM.  REPORT FILED; CASE REFERRED. Case No.: Location: Classification: "
2008-10-18 00:00:00,"RP, A UHS STAFF MEMBER, REPORTED AN INTOXICATED STUDENT WAS CAUSING A DISTURBANCE AND BROKE A SCREEN ON A WINDOW.  UNIT DISPATCHED. PFARS TRANSPORTED THE INDIVIDUAL TO UMCP.  PBPD HAD RESPONDED WITH THE FIRST AID SQUAD AND CHARGED THE STUDENT WITH CRIMINAL MISCHIEF.  REPORT FILED; CASE REFERRED. "
2008-10-18 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT REPORTED, CALLED REPORTING THE SMELL MARIJUANA IN THE AREA.  UNITS DISPATCHED.  DPS OFFICERS OBSERVED ALCOHOL VIOLATIONS AND DETERMINED THAT THE RESIDENT HAD SMOKED A CIGARETTE.  RRR COMPLAINTS WERE ISSUED.  REPORT FILLED; CASE REFERRED. "
2008-10-19 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF THREE RENTAL TABLES FROM UNDER A TENT IN LOT 21.  THE TABLES WERE TAKEN BETWEEN 10/18/08 AND 10/19/08.  UNIT DISPATCHED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-20 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THE APPARENT THEFT OF CASH TAKEN FROM A WALLET IN UNLOCKED OFFICE IN ARCHITECTURE SCHOOL. WHICH TOOK PLACE ON 10/17/08 AT THE SCHOOL OF ARCHITECTURE.  UNIT DISPATCHED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-20 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HER BICYCLE FROM OUTSIDE FISHER HALL.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE BICYCLE WAS TAKEN BETWEEN 10/19/08 AT 1900 HOURS AND 10/20/08 AT 1000 HOURS.  REPORT FILED; CASE REFERRED. "
2008-10-20 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED THE CANNON WAS PAINTED RED.  IT APPEARED THE PAINT WAS FRESH. A WORK ORDER WAS SUBMITTED.  NO SUSPECT DEVELOPED.  REPORT FILED; CASE REFERRED. "
2008-10-21 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED INCIDENTS OF HARASSMENT THAT TOOK PLACE ON AND OFF CAMPUS.  UNIT DISPATCHED.  SUSPECT WAS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-21 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF A GOLF CART BETWEEN 15:00 AND 18:00.  UNIT DISPATCHED.  NO SUSPECT WAS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-23 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT , REPORTED LOUD MUSIC COMING FROM THE AREA OF THE 4TH ENTRYWAY AT CUYLER HALL. UNITS DISPATCHED.  OFFICERS REPORT INVESTIGATING THE NOISE COMPLAINT AND SUBSEQUENTLY DISCOVERED CDS VIOLATIONS.  RRR VIOLATIONS WERE ISSUED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2008-10-23 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS LOCKED BICYCLE.  UNIT DISPATCHED.  AN INVESTIGATION REVEALED THAT HE BICYCLE WAS STOLEN SOMETIME BETWEEN 10/7/08 AND 10/17/08.  REPORT FILED. "
